"","Transect_code","Date","Year","Month","Time","Island","Site","Bioregion","Diver","Depth","Dive_duration","Transect_length","Census_duration","Current","Temperature_unit","Distance_unit","Thermocline_depth","Species","Sex","SizeClass","N","Trip","Method","SpeciesName"
"10644","6","41745","2014","March","0.6380208333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","48","2","1","C","M","5","Dasyatis brevis","hembra","S250",0,"3","UVC","Dasyatis brevis"
"10645","6","41745","2014","March","0.6380208333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","48","2","1","C","M","5","Dasyatis brevis","hembra","S300",0,"3","UVC","Dasyatis brevis"
"10646","6","41745","2014","March","0.6380208333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","48","2","1","C","M","5","Dasyatis brevis","hembra","S325",0,"3","UVC","Dasyatis brevis"
"10647","6","41745","2014","March","0.6380208333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","48","2","1","C","M","5","Dasyatis brevis","hembra","S350",0,"3","UVC","Dasyatis brevis"
"10648","6","41745","2014","March","0.6380208333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","48","2","1","C","M","5","Dasyatis brevis","hembra","S400",0,"3","UVC","Dasyatis brevis"
"10649","6","41745","2014","March","0.6380208333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","48","2","1","C","M","5","Dasyatis brevis","hembra","S450",0,"3","UVC","Dasyatis brevis"
"10650","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S20",0,"3","UVC","Mycteroperca olfax"
"10651","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S30",0,"3","UVC","Mycteroperca olfax"
"10652","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S35",0,"3","UVC","Mycteroperca olfax"
"10653","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S40",1,"3","UVC","Mycteroperca olfax"
"10654","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S50",0,"3","UVC","Mycteroperca olfax"
"10655","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S60",0,"3","UVC","Mycteroperca olfax"
"10656","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S70",0,"3","UVC","Mycteroperca olfax"
"10657","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S80",0,"3","UVC","Mycteroperca olfax"
"10658","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S90",0,"3","UVC","Mycteroperca olfax"
"10659","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S100",0,"3","UVC","Mycteroperca olfax"
"10660","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S110",0,"3","UVC","Mycteroperca olfax"
"10661","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S125",0,"3","UVC","Mycteroperca olfax"
"10662","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S150",0,"3","UVC","Mycteroperca olfax"
"10663","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S175",0,"3","UVC","Mycteroperca olfax"
"10664","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S200",0,"3","UVC","Mycteroperca olfax"
"10665","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S210",0,"3","UVC","Mycteroperca olfax"
"10666","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S225",0,"3","UVC","Mycteroperca olfax"
"10667","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S250",0,"3","UVC","Mycteroperca olfax"
"10668","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S300",0,"3","UVC","Mycteroperca olfax"
"10669","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S325",0,"3","UVC","Mycteroperca olfax"
"10670","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S350",0,"3","UVC","Mycteroperca olfax"
"10671","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S400",0,"3","UVC","Mycteroperca olfax"
"10672","7","41745","2014","March","0.6395833333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","47","2","1","C","M","5","Mycteroperca olfax",NA,"S450",0,"3","UVC","Mycteroperca olfax"
"10673","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S20",0,"3","UVC","Dasyatis brevis"
"10674","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S30",0,"3","UVC","Dasyatis brevis"
"10675","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S35",0,"3","UVC","Dasyatis brevis"
"10676","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S40",0,"3","UVC","Dasyatis brevis"
"10677","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S50",0,"3","UVC","Dasyatis brevis"
"10678","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S60",1,"3","UVC","Dasyatis brevis"
"10679","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S70",0,"3","UVC","Dasyatis brevis"
"10680","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S80",0,"3","UVC","Dasyatis brevis"
"10681","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S90",0,"3","UVC","Dasyatis brevis"
"10682","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S100",0,"3","UVC","Dasyatis brevis"
"10683","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S110",0,"3","UVC","Dasyatis brevis"
"10684","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S125",0,"3","UVC","Dasyatis brevis"
"10685","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S150",0,"3","UVC","Dasyatis brevis"
"10686","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S175",0,"3","UVC","Dasyatis brevis"
"10687","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S200",0,"3","UVC","Dasyatis brevis"
"10688","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S210",0,"3","UVC","Dasyatis brevis"
"10689","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S225",0,"3","UVC","Dasyatis brevis"
"10690","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S250",0,"3","UVC","Dasyatis brevis"
"10691","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S300",0,"3","UVC","Dasyatis brevis"
"10692","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S325",0,"3","UVC","Dasyatis brevis"
"10693","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S350",0,"3","UVC","Dasyatis brevis"
"10694","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S400",0,"3","UVC","Dasyatis brevis"
"10695","8","41745","2014","March","0.6411458333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","57","2","1","C","M","5","Dasyatis brevis","hembra","S450",0,"3","UVC","Dasyatis brevis"
"10696","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S20",0,"3","UVC","Dasyatis brevis"
"10697","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S30",0,"3","UVC","Dasyatis brevis"
"10698","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S35",0,"3","UVC","Dasyatis brevis"
"10699","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S40",1,"3","UVC","Dasyatis brevis"
"10700","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S50",0,"3","UVC","Dasyatis brevis"
"10701","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S60",0,"3","UVC","Dasyatis brevis"
"10702","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S70",0,"3","UVC","Dasyatis brevis"
"10703","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S80",0,"3","UVC","Dasyatis brevis"
"10704","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S90",0,"3","UVC","Dasyatis brevis"
"10705","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S100",0,"3","UVC","Dasyatis brevis"
"10706","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S110",0,"3","UVC","Dasyatis brevis"
"10707","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S125",0,"3","UVC","Dasyatis brevis"
"10708","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S150",0,"3","UVC","Dasyatis brevis"
"10709","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S175",0,"3","UVC","Dasyatis brevis"
"10710","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S200",0,"3","UVC","Dasyatis brevis"
"10711","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S210",0,"3","UVC","Dasyatis brevis"
"10712","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S225",0,"3","UVC","Dasyatis brevis"
"10713","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S250",0,"3","UVC","Dasyatis brevis"
"10714","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S300",0,"3","UVC","Dasyatis brevis"
"10715","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S325",0,"3","UVC","Dasyatis brevis"
"10716","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S350",0,"3","UVC","Dasyatis brevis"
"10717","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S400",0,"3","UVC","Dasyatis brevis"
"10718","9","41745","2014","March","0.6427083333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","42","2","1","C","M","5","Dasyatis brevis","hembra","S450",0,"3","UVC","Dasyatis brevis"
"10719","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S20",0,"3","UVC","Dasyatis brevis"
"10720","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S30",0,"3","UVC","Dasyatis brevis"
"10721","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S35",0,"3","UVC","Dasyatis brevis"
"10722","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S40",0,"3","UVC","Dasyatis brevis"
"10723","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S50",1,"3","UVC","Dasyatis brevis"
"10724","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S60",0,"3","UVC","Dasyatis brevis"
"10725","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S70",0,"3","UVC","Dasyatis brevis"
"10726","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S80",0,"3","UVC","Dasyatis brevis"
"10727","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S90",0,"3","UVC","Dasyatis brevis"
"10728","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S100",0,"3","UVC","Dasyatis brevis"
"10729","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S110",0,"3","UVC","Dasyatis brevis"
"10730","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S125",0,"3","UVC","Dasyatis brevis"
"10731","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S150",0,"3","UVC","Dasyatis brevis"
"10732","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S175",0,"3","UVC","Dasyatis brevis"
"10733","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S200",0,"3","UVC","Dasyatis brevis"
"10734","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S210",0,"3","UVC","Dasyatis brevis"
"10735","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S225",0,"3","UVC","Dasyatis brevis"
"10736","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S250",0,"3","UVC","Dasyatis brevis"
"10737","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S300",0,"3","UVC","Dasyatis brevis"
"10738","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S325",0,"3","UVC","Dasyatis brevis"
"10739","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S350",0,"3","UVC","Dasyatis brevis"
"10740","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S400",0,"3","UVC","Dasyatis brevis"
"10741","11","41745","2014","March","0.6458333333333334","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","27","2","1","C","M","5","Dasyatis brevis",NA,"S450",0,"3","UVC","Dasyatis brevis"
"10742","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S20",0,"3","UVC","Carcharhinus galapagensis"
"10743","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S30",0,"3","UVC","Carcharhinus galapagensis"
"10744","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S35",0,"3","UVC","Carcharhinus galapagensis"
"10745","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S40",0,"3","UVC","Carcharhinus galapagensis"
"10746","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S50",0,"3","UVC","Carcharhinus galapagensis"
"10747","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S60",0,"3","UVC","Carcharhinus galapagensis"
"10748","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S70",0,"3","UVC","Carcharhinus galapagensis"
"10749","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S80",1,"3","UVC","Carcharhinus galapagensis"
"10750","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S90",0,"3","UVC","Carcharhinus galapagensis"
"10751","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S100",0,"3","UVC","Carcharhinus galapagensis"
"10752","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S110",0,"3","UVC","Carcharhinus galapagensis"
"10753","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S125",0,"3","UVC","Carcharhinus galapagensis"
"10754","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S150",0,"3","UVC","Carcharhinus galapagensis"
"10755","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S175",0,"3","UVC","Carcharhinus galapagensis"
"10756","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S200",0,"3","UVC","Carcharhinus galapagensis"
"10757","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S210",0,"3","UVC","Carcharhinus galapagensis"
"10758","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S225",0,"3","UVC","Carcharhinus galapagensis"
"10759","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S250",0,"3","UVC","Carcharhinus galapagensis"
"10760","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S300",0,"3","UVC","Carcharhinus galapagensis"
"10761","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S325",0,"3","UVC","Carcharhinus galapagensis"
"10762","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S350",0,"3","UVC","Carcharhinus galapagensis"
"10763","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S400",0,"3","UVC","Carcharhinus galapagensis"
"10764","12","41745","2014","March","0.6473958333333333","Española","Bahía Gardner norte","Centro-sur","David Acuña","15","40","31","2","1","C","M","5","Carcharhinus galapagensis","hembra","S450",0,"3","UVC","Carcharhinus galapagensis"
"10765","3","41715","2014","March","0.3211805555555555","San Cristóbal","Isla Lobos","Centro-sur","Tyler Eddy","16","18","62","2","0","C","M",NA,"Mycteroperca olfax",NA,"S20",0,"3","UVC","Mycteroperca olfax"
"10766","3","41715","2014","March","0.3211805555555555","San Cristóbal","Isla Lobos","Centro-sur","Tyler Eddy","16","18","62","2","0","C","M",NA,"Mycteroperca olfax",NA,"S30",0,"3","UVC","Mycteroperca olfax"
"10767","3","41715","2014","March","0.3211805555555555","San Cristóbal","Isla Lobos","Centro-sur","Tyler Eddy","16","18","62","2","0","C","M",NA,"Mycteroperca olfax",NA,"S35",0,"3","UVC","Mycteroperca olfax"
"10768","3","41715","2014","March","0.3211805555555555","San Cristóbal","Isla Lobos","Centro-sur","Tyler Eddy","16","18","62","2","0","C","M",NA,"Mycteroperca olfax",NA,"S40",0,"3","UVC","Mycteroperca olfax"
"10769","3","41715","2014","March","0.3211805555555555","San Cristóbal","Isla Lobos","Centro-sur","Tyler Eddy","16","18","62","2","0","C","M",NA,"Mycteroperca olfax",NA,"S50",0,"3","UVC","Mycteroperca olfax"
"10770","3","41715","2014","March","0.3211805555555555","San Cristóbal","Isla Lobos","Centro-sur","Tyler Eddy","16","18","62","2","0","C","M",NA,"Mycteroperca olfax",NA,"S60",0,"3","UVC","Mycteroperca olfax"
"10771","3","41715","2014","March","0.3211805555555555","San Cristóbal","Isla Lobos","Centro-sur","Tyler Eddy","16","18","62","2","0","C","M",NA,"Mycteroperca olfax",NA,"S70",1,"3","UVC","Mycteroperca olfax"
"10772","3","41715","2014","March","0.3211805555555555","San Cristóbal","Isla Lobos","Centro-sur","Tyler Eddy","16","18","62","2","0","C","M",NA,"Mycteroperca olfax",NA,"S80",0,"3","UVC","Mycteroperca olfax"
"10773","3","41715","2014","March","0.3211805555555555","San Cristóbal","Isla Lobos","Centro-sur","Tyler Eddy","16","18","62","2","0","C","M",NA,"Mycteroperca olfax",NA,"S90",0,"3","UVC","Mycteroperca olfax"
"10774","3","41715","2014","March","0.3211805555555555","San Cristóbal","Isla Lobos","Centro-sur","Tyler Eddy","16","18","62","2","0","C","M",NA,"Mycteroperca olfax",NA,"S100",0,"3","UVC","Mycteroperca olfax"
"10775","3","41715","2014","March","0.3211805555555555","San Cristóbal","Isla Lobos","Centro-sur","Tyler Eddy","16","18","62","2","0","C","M",NA,"Mycteroperca olfax",NA,"S110",0,"3","UVC","Mycteroperca olfax"
