"","Trasect_code","Date","Time","Island","Site","Bioregion","Diver","Depth","Dive_duration","Transect_length","Census_duration","Current","Temperature","Distance","Thermocline_depth","Water_temp_over_therm","Water_temp_below_therm","Vis_over_therm","Vis_below_therm","SPECIES","Sex","Comments","SizeClass_cm","N","Trip","Habitat_type_RSM","Rugosity_0_3","Inclination_0_3","Rocky_reef_max_depth","Method"
"6018",9,"01-mar-14","10:04:45","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,50,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"125",NA,2,"M",1,3,NA,"UVC"
"6019",9,"01-mar-14","10:04:45","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,50,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"150",NA,2,"M",1,3,NA,"UVC"
"6020",9,"01-mar-14","10:04:45","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,50,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"175",NA,2,"M",1,3,NA,"UVC"
"6021",9,"01-mar-14","10:04:45","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,50,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"200",NA,2,"M",1,3,NA,"UVC"
"6022",9,"01-mar-14","10:04:45","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,50,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"210",NA,2,"M",1,3,NA,"UVC"
"6023",9,"01-mar-14","10:04:45","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,50,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"225",NA,2,"M",1,3,NA,"UVC"
"6024",9,"01-mar-14","10:04:45","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,50,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"250",NA,2,"M",1,3,NA,"UVC"
"6025",9,"01-mar-14","10:04:45","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,50,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"300",NA,2,"M",1,3,NA,"UVC"
"6026",9,"01-mar-14","10:04:45","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,50,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"350",NA,2,"M",1,3,NA,"UVC"
"6027",9,"01-mar-14","10:04:45","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,50,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"400",NA,2,"M",1,3,NA,"UVC"
"6028",9,"01-mar-14","10:04:45","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,50,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,">400",NA,2,"M",1,3,NA,"UVC"
"6029",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"<30",NA,2,"R",1,3,NA,"UVC"
"6030",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"30",NA,2,"R",1,3,NA,"UVC"
"6031",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"35",NA,2,"R",1,3,NA,"UVC"
"6032",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"40",NA,2,"R",1,3,NA,"UVC"
"6033",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"50",NA,2,"R",1,3,NA,"UVC"
"6034",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"60",2,2,"R",1,3,NA,"UVC"
"6035",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"70",NA,2,"R",1,3,NA,"UVC"
"6036",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"80",NA,2,"R",1,3,NA,"UVC"
"6037",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"90",NA,2,"R",1,3,NA,"UVC"
"6038",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"100",NA,2,"R",1,3,NA,"UVC"
"6039",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"110",NA,2,"R",1,3,NA,"UVC"
"6040",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"125",NA,2,"R",1,3,NA,"UVC"
"6041",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"150",NA,2,"R",1,3,NA,"UVC"
"6042",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"175",NA,2,"R",1,3,NA,"UVC"
"6043",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"200",NA,2,"R",1,3,NA,"UVC"
"6044",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"210",NA,2,"R",1,3,NA,"UVC"
"6045",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"225",NA,2,"R",1,3,NA,"UVC"
"6046",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"250",NA,2,"R",1,3,NA,"UVC"
"6047",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"300",NA,2,"R",1,3,NA,"UVC"
"6048",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"350",NA,2,"R",1,3,NA,"UVC"
"6049",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"400",NA,2,"R",1,3,NA,"UVC"
"6050",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,">400",NA,2,"R",1,3,NA,"UVC"
"6051",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"<30",NA,2,"R",1,3,NA,"UVC"
"6052",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"30",NA,2,"R",1,3,NA,"UVC"
"6053",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"35",NA,2,"R",1,3,NA,"UVC"
"6054",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"40",NA,2,"R",1,3,NA,"UVC"
"6055",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"50",NA,2,"R",1,3,NA,"UVC"
"6056",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"60",NA,2,"R",1,3,NA,"UVC"
"6057",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"70",1,2,"R",1,3,NA,"UVC"
"6058",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"80",NA,2,"R",1,3,NA,"UVC"
"6059",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"90",NA,2,"R",1,3,NA,"UVC"
"6060",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"100",NA,2,"R",1,3,NA,"UVC"
"6061",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"110",NA,2,"R",1,3,NA,"UVC"
"6062",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"125",NA,2,"R",1,3,NA,"UVC"
"6063",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"150",NA,2,"R",1,3,NA,"UVC"
"6064",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"175",NA,2,"R",1,3,NA,"UVC"
"6065",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"200",NA,2,"R",1,3,NA,"UVC"
"6066",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"210",NA,2,"R",1,3,NA,"UVC"
"6067",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"225",NA,2,"R",1,3,NA,"UVC"
"6068",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"250",NA,2,"R",1,3,NA,"UVC"
"6069",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"300",NA,2,"R",1,3,NA,"UVC"
"6070",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"350",NA,2,"R",1,3,NA,"UVC"
"6071",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"400",NA,2,"R",1,3,NA,"UVC"
"6072",10,"01-mar-14","10:07:00","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,53,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,">400",NA,2,"R",1,3,NA,"UVC"
"6073",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"<30",NA,2,"R",1,3,NA,"UVC"
"6074",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"30",NA,2,"R",1,3,NA,"UVC"
"6075",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"35",NA,2,"R",1,3,NA,"UVC"
"6076",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"40",NA,2,"R",1,3,NA,"UVC"
"6077",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"50",NA,2,"R",1,3,NA,"UVC"
"6078",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"60",3,2,"R",1,3,NA,"UVC"
"6079",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"70",3,2,"R",1,3,NA,"UVC"
"6080",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"80",NA,2,"R",1,3,NA,"UVC"
"6081",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"90",NA,2,"R",1,3,NA,"UVC"
"6082",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"100",NA,2,"R",1,3,NA,"UVC"
"6083",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"110",NA,2,"R",1,3,NA,"UVC"
"6084",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"125",NA,2,"R",1,3,NA,"UVC"
"6085",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"150",NA,2,"R",1,3,NA,"UVC"
"6086",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"175",NA,2,"R",1,3,NA,"UVC"
"6087",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"200",NA,2,"R",1,3,NA,"UVC"
"6088",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"210",NA,2,"R",1,3,NA,"UVC"
"6089",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"225",NA,2,"R",1,3,NA,"UVC"
"6090",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"250",NA,2,"R",1,3,NA,"UVC"
"6091",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"300",NA,2,"R",1,3,NA,"UVC"
"6092",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"350",NA,2,"R",1,3,NA,"UVC"
"6093",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"400",NA,2,"R",1,3,NA,"UVC"
"6094",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,">400",NA,2,"R",1,3,NA,"UVC"
"6095",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"<30",NA,2,"R",1,3,NA,"UVC"
"6096",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"30",NA,2,"R",1,3,NA,"UVC"
"6097",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"35",NA,2,"R",1,3,NA,"UVC"
"6098",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"40",NA,2,"R",1,3,NA,"UVC"
"6099",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"50",1,2,"R",1,3,NA,"UVC"
"6100",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"60",NA,2,"R",1,3,NA,"UVC"
"6101",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"70",NA,2,"R",1,3,NA,"UVC"
"6102",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"80",NA,2,"R",1,3,NA,"UVC"
"6103",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"90",NA,2,"R",1,3,NA,"UVC"
"6104",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"100",NA,2,"R",1,3,NA,"UVC"
"6105",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"110",NA,2,"R",1,3,NA,"UVC"
"6106",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"125",NA,2,"R",1,3,NA,"UVC"
"6107",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"150",NA,2,"R",1,3,NA,"UVC"
"6108",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"175",NA,2,"R",1,3,NA,"UVC"
"6109",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"200",NA,2,"R",1,3,NA,"UVC"
"6110",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"210",NA,2,"R",1,3,NA,"UVC"
"6111",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"225",NA,2,"R",1,3,NA,"UVC"
"6112",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"250",NA,2,"R",1,3,NA,"UVC"
"6113",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"300",NA,2,"R",1,3,NA,"UVC"
"6114",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"350",NA,2,"R",1,3,NA,"UVC"
"6115",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,"400",NA,2,"R",1,3,NA,"UVC"
"6116",11,"01-mar-14","10:09:15","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",16,30,56,2,1,"C","M",NA,28,NA,15,NA,"Lutjanus novemfasciatus",NA,NA,">400",NA,2,"R",1,3,NA,"UVC"
"6117",12,"01-mar-14","10:11:30","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,63,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"<30",NA,2,"R",1,3,NA,"UVC"
"6118",12,"01-mar-14","10:11:30","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,63,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"30",NA,2,"R",1,3,NA,"UVC"
"6119",12,"01-mar-14","10:11:30","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,63,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"35",NA,2,"R",1,3,NA,"UVC"
"6120",12,"01-mar-14","10:11:30","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,63,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"40",NA,2,"R",1,3,NA,"UVC"
"6121",12,"01-mar-14","10:11:30","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,63,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"50",NA,2,"R",1,3,NA,"UVC"
"6122",12,"01-mar-14","10:11:30","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,63,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"60",NA,2,"R",1,3,NA,"UVC"
"6123",12,"01-mar-14","10:11:30","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,63,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"70",1,2,"R",1,3,NA,"UVC"
"6124",12,"01-mar-14","10:11:30","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,63,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"80",NA,2,"R",1,3,NA,"UVC"
"6125",12,"01-mar-14","10:11:30","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,63,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"90",NA,2,"R",1,3,NA,"UVC"
"6126",12,"01-mar-14","10:11:30","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,63,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"100",NA,2,"R",1,3,NA,"UVC"
"6127",12,"01-mar-14","10:11:30","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,63,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"110",NA,2,"R",1,3,NA,"UVC"
"6128",12,"01-mar-14","10:11:30","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,63,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"125",NA,2,"R",1,3,NA,"UVC"
"6129",12,"01-mar-14","10:11:30","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,63,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"150",NA,2,"R",1,3,NA,"UVC"
"6130",12,"01-mar-14","10:11:30","Isabela","Isabela Este 5","Centro-sur","Tyler Eddy",15,30,63,2,1,"C","M",NA,28,NA,15,NA,"Myvteroperca olfax",NA,NA,"175",NA,2,"R",1,3,NA,"UVC"
