"","Trasect_code","Date","Time","Island","Site","Bioregion","Diver","Depth","Dive_duration","Transect_length","Census_duration","Current","Temperature","Distance","Thermocline_depth","Water_temp_over_therm","Water_temp_below_therm","Vis_over_therm","Vis_below_therm","SPECIES","Sex","Comments","SizeClass_cm","N","Trip","Habitat_type_RSM","Rugosity_0_3","Inclination_0_3","Rocky_reef_max_depth"
"8122",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"40",NA,2,"R",2,3,30
"8123",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"50",1,2,"R",2,3,30
"8124",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"60",NA,2,"R",2,3,30
"8125",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"70",1,2,"R",2,3,30
"8126",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"80",NA,2,"R",2,3,30
"8127",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"90",NA,2,"R",2,3,30
"8128",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"100",NA,2,"R",2,3,30
"8129",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"110",NA,2,"R",2,3,30
"8130",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"125",NA,2,"R",2,3,30
"8131",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"150",NA,2,"R",2,3,30
"8132",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"175",NA,2,"R",2,3,30
"8133",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"200",NA,2,"R",2,3,30
"8134",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"210",NA,2,"R",2,3,30
"8135",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"225",NA,2,"R",2,3,30
"8136",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"250",NA,2,"R",2,3,30
"8137",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"300",NA,2,"R",2,3,30
"8138",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"350",NA,2,"R",2,3,30
"8139",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"400",NA,2,"R",2,3,30
"8140",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,">400",NA,2,"R",2,3,30
"8141",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"<30",NA,2,"R",2,3,30
"8142",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"30",1,2,"R",2,3,30
"8143",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"35",NA,2,"R",2,3,30
"8144",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"40",NA,2,"R",2,3,30
"8145",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"50",1,2,"R",2,3,30
"8146",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"60",NA,2,"R",2,3,30
"8147",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"70",NA,2,"R",2,3,30
"8148",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"80",NA,2,"R",2,3,30
"8149",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"90",NA,2,"R",2,3,30
"8150",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"100",NA,2,"R",2,3,30
"8151",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"110",NA,2,"R",2,3,30
"8152",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"125",NA,2,"R",2,3,30
"8153",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"150",NA,2,"R",2,3,30
"8154",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"175",NA,2,"R",2,3,30
"8155",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"200",NA,2,"R",2,3,30
"8156",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"210",NA,2,"R",2,3,30
"8157",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"225",NA,2,"R",2,3,30
"8158",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"250",NA,2,"R",2,3,30
"8159",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"300",NA,2,"R",2,3,30
"8160",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"350",NA,2,"R",2,3,30
"8161",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,"400",NA,2,"R",2,3,30
"8162",3,"05-mar-14","14:23:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,37,2,0,"C","M",NA,18,NA,10,NA,"Paralabrax albomaculatus",NA,NA,">400",NA,2,"R",2,3,30
"8163",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"<30",NA,2,"R",2,3,30
"8164",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"30",NA,2,"R",2,3,30
"8165",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"35",NA,2,"R",2,3,30
"8166",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"40",1,2,"R",2,3,30
"8167",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"50",2,2,"R",2,3,30
"8168",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"60",NA,2,"R",2,3,30
"8169",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"70",NA,2,"R",2,3,30
"8170",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"80",NA,2,"R",2,3,30
"8171",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"90",NA,2,"R",2,3,30
"8172",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"100",NA,2,"R",2,3,30
"8173",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"110",NA,2,"R",2,3,30
"8174",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"125",NA,2,"R",2,3,30
"8175",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"150",NA,2,"R",2,3,30
"8176",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"175",NA,2,"R",2,3,30
"8177",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"200",NA,2,"R",2,3,30
"8178",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"210",NA,2,"R",2,3,30
"8179",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"225",NA,2,"R",2,3,30
"8180",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"250",NA,2,"R",2,3,30
"8181",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"300",NA,2,"R",2,3,30
"8182",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"350",NA,2,"R",2,3,30
"8183",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"400",NA,2,"R",2,3,30
"8184",4,"05-mar-14","14:26:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,50,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,">400",NA,2,"R",2,3,30
"8185",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"<30",NA,2,"R",2,3,30
"8186",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"30",NA,2,"R",2,3,30
"8187",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"35",NA,2,"R",2,3,30
"8188",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"40",NA,2,"R",2,3,30
"8189",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"50",NA,2,"R",2,3,30
"8190",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"60",NA,2,"R",2,3,30
"8191",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"70",NA,2,"R",2,3,30
"8192",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"80",1,2,"R",2,3,30
"8193",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"90",NA,2,"R",2,3,30
"8194",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"100",NA,2,"R",2,3,30
"8195",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"110",NA,2,"R",2,3,30
"8196",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"125",NA,2,"R",2,3,30
"8197",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"150",NA,2,"R",2,3,30
"8198",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"175",NA,2,"R",2,3,30
"8199",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"200",NA,2,"R",2,3,30
"8200",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"210",NA,2,"R",2,3,30
"8201",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"225",NA,2,"R",2,3,30
"8202",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"250",NA,2,"R",2,3,30
"8203",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"300",NA,2,"R",2,3,30
"8204",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"350",NA,2,"R",2,3,30
"8205",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,"400",NA,2,"R",2,3,30
"8206",6,"05-mar-14","14:30:30","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,49,2,0,"C","M",NA,18,NA,10,NA,"Dasyatis brevis","macho",NA,">400",NA,2,"R",2,3,30
"8207",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"<30",NA,2,"R",2,3,30
"8208",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"30",NA,2,"R",2,3,30
"8209",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"35",NA,2,"R",2,3,30
"8210",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"40",1,2,"R",2,3,30
"8211",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"50",NA,2,"R",2,3,30
"8212",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"60",NA,2,"R",2,3,30
"8213",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"70",NA,2,"R",2,3,30
"8214",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"80",NA,2,"R",2,3,30
"8215",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"90",NA,2,"R",2,3,30
"8216",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"100",NA,2,"R",2,3,30
"8217",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"110",NA,2,"R",2,3,30
"8218",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"125",NA,2,"R",2,3,30
"8219",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"150",NA,2,"R",2,3,30
"8220",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"175",NA,2,"R",2,3,30
"8221",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"200",NA,2,"R",2,3,30
"8222",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"210",NA,2,"R",2,3,30
"8223",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"225",NA,2,"R",2,3,30
"8224",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"250",NA,2,"R",2,3,30
"8225",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"300",NA,2,"R",2,3,30
"8226",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"350",NA,2,"R",2,3,30
"8227",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"400",NA,2,"R",2,3,30
"8228",7,"05-mar-14","14:32:45","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,44,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,">400",NA,2,"R",2,3,30
"8229",8,"05-mar-14","14:35:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,48,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"<30",NA,2,"R",2,3,30
"8230",8,"05-mar-14","14:35:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,48,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"30",NA,2,"R",2,3,30
"8231",8,"05-mar-14","14:35:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,48,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"35",NA,2,"R",2,3,30
"8232",8,"05-mar-14","14:35:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,48,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"40",1,2,"R",2,3,30
"8233",8,"05-mar-14","14:35:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,48,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"50",NA,2,"R",2,3,30
"8234",8,"05-mar-14","14:35:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,48,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"60",NA,2,"R",2,3,30
"8235",8,"05-mar-14","14:35:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,48,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"70",NA,2,"R",2,3,30
"8236",8,"05-mar-14","14:35:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,48,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"80",NA,2,"R",2,3,30
"8237",8,"05-mar-14","14:35:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,48,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"90",NA,2,"R",2,3,30
"8238",8,"05-mar-14","14:35:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,48,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"100",NA,2,"R",2,3,30
"8239",8,"05-mar-14","14:35:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,48,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"110",NA,2,"R",2,3,30
"8240",8,"05-mar-14","14:35:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,48,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"125",NA,2,"R",2,3,30
"8241",8,"05-mar-14","14:35:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,48,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"150",NA,2,"R",2,3,30
"8242",8,"05-mar-14","14:35:00","Fernandina","Punta Manngle","Oeste fria","Pelayo Salinas",15,40,48,2,0,"C","M",NA,18,NA,10,NA,"Mycteroperca olfax",NA,NA,"175",NA,2,"R",2,3,30
